generators,capital,NO2 0,onwind,442.71989111538534
generators,capital,NO2 0,residential rural solar thermal,151.29093944675998
generators,capital,NO2 0,residential urban decentral solar thermal,160.8811510292597
generators,capital,NO2 0,ror,114743392.92218748
generators,capital,NO2 0,services rural solar thermal,151.26191353685658
generators,capital,NO2 0,services urban decentral solar thermal,160.2787282316837
generators,capital,NO2 0,solar,296.98637073526857
generators,capital,NO2 0,solar rooftop,1248.7682064982027
generators,capital,NO2 0,urban central solar thermal,201.16487005487522
generators,capital,PL1 0,offwind-ac,2799.929356442117
generators,capital,PL1 0,offwind-dc,1338832504.0763085
generators,capital,PL1 0,onwind,13664618965.545717
generators,capital,PL1 0,residential rural solar thermal,161.4302222587877
generators,capital,PL1 0,residential urban decentral solar thermal,169.5218572486192
generators,capital,PL1 0,ror,49419686.38494241
generators,capital,PL1 0,services rural solar thermal,170.3787215919547
generators,capital,PL1 0,services urban decentral solar thermal,169.16112286353746
generators,capital,PL1 0,solar,1609.0618933237952
generators,capital,PL1 0,solar rooftop,1555917384.5636716
generators,capital,PL1 0,urban central solar thermal,194.19860585198447
generators,capital,PT1 0,offwind-ac,265.04447076879336
generators,capital,PT1 0,onwind,314.13457132699784
generators,capital,PT1 0,residential rural solar thermal,370.7602472652894
generators,capital,PT1 0,residential urban decentral solar thermal,466.4538259794721
generators,capital,PT1 0,ror,714877077.2731798
generators,capital,PT1 0,services rural solar thermal,370.4349849867147
generators,capital,PT1 0,services urban decentral solar thermal,471.27858375908204
generators,capital,PT1 0,solar,5754900827.395292
generators,capital,PT1 0,solar rooftop,359632140.9185946
generators,capital,PT1 0,urban central solar thermal,6342.731767046544
generators,capital,RO1 0,offwind-ac,160463616.22254968
generators,capital,RO1 0,offwind-dc,28068.04894448836
generators,capital,RO1 0,onwind,484.7862440008894
generators,capital,RO1 0,residential rural solar thermal,250.0239550312467
generators,capital,RO1 0,residential urban decentral solar thermal,289.56948949137666
generators,capital,RO1 0,ror,439574216.47451466
generators,capital,RO1 0,services rural solar thermal,250.09621001691605
generators,capital,RO1 0,services urban decentral solar thermal,289.97651840291377
generators,capital,RO1 0,solar,3017835464.203178
